date,latitude,longitude,NO2_column_density_mol_m2
2026-08-25,25.04236111111122,67.1137896825396,4.408654e-05
2026-08-25,25.04236111111122,67.1683531746031,5.8518126e-05
2026-08-25,25.04236111111122,67.22291666666658,5.8518126e-05
2026-08-25,25.04236111111122,67.27748015873006,4.6278317e-05
2026-08-25,25.04236111111122,67.33204365079354,4.792161e-05
2026-08-25,25.04236111111122,67.38660714285703,5.3197244e-05
2026-08-25,25.04236111111122,67.44117063492051,4.5113993e-05
2026-08-25,25.04236111111122,67.49573412698399,5.632515e-05
2026-08-25,25.04236111111122,67.55029761904747,7.6423086e-05
2026-08-25,25.04236111111122,67.60486111111095,4.448036e-05
2026-08-25,25.007638888889,66.84097222222219,2.779868e-05
2026-08-25,25.007638888889,66.89553571428567,2.3168814e-05
2026-08-25,25.007638888889,66.95009920634917,3.088831e-05
2026-08-25,25.007638888889,67.00466269841264,3.0346495e-05
2026-08-25,25.007638888889,67.05922619047612,4.0360956e-05
2026-08-25,25.007638888889,67.1137896825396,5.140519e-05
2026-08-25,25.007638888889,67.1683531746031,5.140519e-05
2026-08-25,25.007638888889,67.22291666666658,6.2807274e-05
2026-08-25,25.007638888889,67.27748015873006,5.8146114e-05
2026-08-25,25.007638888889,67.33204365079354,4.792161e-05
2026-08-25,25.007638888889,67.38660714285703,5.7463203e-05
2026-08-25,25.007638888889,67.44117063492051,5.7463203e-05
2026-08-25,25.007638888889,67.49573412698399,5.632515e-05
2026-08-25,25.007638888889,67.55029761904747,4.2735104e-05
2026-08-25,25.007638888889,67.60486111111095,4.448036e-05
2026-08-25,24.972916666666787,66.67728174603175,1.7033148e-05
2026-08-25,24.972916666666787,66.84097222222219,2.779868e-05
2026-08-25,24.972916666666787,66.89553571428567,3.3283715e-05
2026-08-25,24.972916666666787,66.95009920634917,3.088831e-05
2026-08-25,24.972916666666787,67.00466269841264,3.463392e-05
2026-08-25,24.972916666666787,67.05922619047612,5.2936713e-05
2026-08-25,24.972916666666787,67.1137896825396,5.2936713e-05
